"list1_link","list1_selection1_name","list1_selection1_selection2","list1_selection1_selection2_url"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.24 Agrimensura Legal II
(+)","(+)","https://cms.fi.uba.ar/uploads/7124_a9380a5a53.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.25 Leg. y Ejer. Prof. de la Ing. Mecánica
(+)","(+)","https://cms.fi.uba.ar/uploads/7125_452e8d9b08.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.26 Leg. y Ejerc. Prof. de la Ing. Electricista
(+)","(+)","https://cms.fi.uba.ar/uploads/7126_66debc33a4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.27 Leg. y Ejer. Prof. de la Ing. Electrónica
(+)","(+)","https://cms.fi.uba.ar/uploads/7127_3cf8250cf0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.28 Leg. y Ejer. Prof. de la Ing. Química
(+)","(+)","https://cms.fi.uba.ar/uploads/7128_c3c1610fc8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.30 Agrimensura Legal III
(+)","(+)","https://cms.fi.uba.ar/uploads/7130_4a3e68a401.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.31 Organización de la Producción
(+)","(+)","https://cms.fi.uba.ar/uploads/7131_46ec1ce970.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.32 Investigación Operativa Superior
(+)","(+)","https://cms.fi.uba.ar/uploads/7132_fcceb39122.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.33 Comercializ. de Productos Industriales
(+)","(+)","https://cms.fi.uba.ar/uploads/7133_75a616f6ed.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.34 Gestión Presupuestaria
(+)","(+)","https://cms.fi.uba.ar/uploads/7134_c052b6188b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.35 Estadística Técnica Superior
(+)","(+)","https://cms.fi.uba.ar/uploads/7135_7632f8534e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.36 Gestión de Calidad
(+)","(+)","https://cms.fi.uba.ar/uploads/7136_bf8e0bfe0f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.37 Dirección de Manufactura
(+)","(+)","https://cms.fi.uba.ar/uploads/7137_82369fb4a4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.38 Legislación General
(+)","(+)","https://cms.fi.uba.ar/uploads/7138_68afd42e5f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.39 Leg. y Ejer. Prof. de la Ing. Electric. B
(+)","(+)","https://cms.fi.uba.ar/uploads/7139_69af298d4e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.40 Legislación y Ejercicio Profesional de la Ingeniería en Info
(+)","(+)","https://cms.fi.uba.ar/uploads/7140_bb394922e6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.41 Análisis y Resol. de Probl.
(+)","(+)","https://cms.fi.uba.ar/uploads/7141_14f75ba9dd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.42 Circuitos de Información en la Empresa
(+)","(+)","https://cms.fi.uba.ar/uploads/7142_de7f73f9ad.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.43 Logística Integral
(+)","(+)","https://cms.fi.uba.ar/uploads/PLANIF_71_43_687137d400.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.44 Recursos Humanos
(+)","(+)","https://cms.fi.uba.ar/uploads/7144_06618c7f5a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.45 Informática p/la Gestión de Empresas
(+)","(+)","https://cms.fi.uba.ar/uploads/7145_1fe4795e22.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.46 Ingeniería Económica
(+)","(+)","https://cms.fi.uba.ar/uploads/7146_2c680ef50c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.49 Recursos Humanos
(+)","(+)","https://cms.fi.uba.ar/uploads/7149_0bc887ba7e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.50 Ingeniería Económica I
(+)","(+)","https://cms.fi.uba.ar/uploads/7150_2a8baf5928.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.51 Ingeniería Económica II
(+)","(+)","https://cms.fi.uba.ar/uploads/7151_9287515a70.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.52 Agrimensura Legal IV
(+)","(+)","https://cms.fi.uba.ar/uploads/7152_7419c359d8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.53 Evaluación de Proyectos de Plantas Químicas
(+)","(+)","https://cms.fi.uba.ar/uploads/7153_6a1d72e3b4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.55 Economía de la Empresa Alimentaria
(+)","(+)","https://cms.fi.uba.ar/uploads/7155_1ae977f603.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.56 Legislación y Ejercicio Profesional de la Ing. de Alimentos
(+)","(+)","https://cms.fi.uba.ar/uploads/7156_4d7bff09f5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.57 Métodos Cuantitativos Aplicados en Sistemas Agroalimentarios
(+)","(+)","https://cms.fi.uba.ar/uploads/7157_d25d50a9f2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.58 Análisis y Resol. de Probl. de Sistemas
(+)","(+)","https://cms.fi.uba.ar/uploads/7158_639f5f7731.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.59 Emprendimientos en Ingeniería
(+)","(+)","https://cms.fi.uba.ar/uploads/7159_5058257423.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.60 Relaciones Humanas
(+)","(+)","https://cms.fi.uba.ar/uploads/7160_4b625bc05f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.61 Organización de la Producción Naval
(+)","(+)","https://cms.fi.uba.ar/uploads/7161_05e50c7766.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.62 Legislación Comercial y Laboral
(+)","(+)","https://cms.fi.uba.ar/uploads/7162_6202124c81.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.02 Gerenciamiento y Organización de Obras Civiles
(+)","(+)","https://cms.fi.uba.ar/uploads/9102_499611769c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.03 Estadística Aplicada I
(+)","(+)","https://cms.fi.uba.ar/uploads/9103_0d380ad30b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.04 Modelos y Optimización I
(+)","(+)","https://cms.fi.uba.ar/uploads/9104_fc72e669ac.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.05 Modelos y Optimización II
(+)","(+)","https://cms.fi.uba.ar/uploads/9105_98172f6f38.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.06 Modelos y Optimización III
(+)","(+)","https://cms.fi.uba.ar/uploads/9106_084822eb45.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.07 Investigación Operativa I
(+)","(+)","https://cms.fi.uba.ar/uploads/9107_04103a7091.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.08 Organización Industrial III
(+)","(+)","https://cms.fi.uba.ar/uploads/9108_48882e5bab.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.09 Economía
(+)","(+)","https://cms.fi.uba.ar/uploads/9109_307ad43533.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.10 Organización Industrial I
(+)","(+)","https://cms.fi.uba.ar/uploads/9110_d8d07480bb.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.11 Legislación y Ejercicio Profesional de la Ing. Electrónica
(+)","(+)","https://cms.fi.uba.ar/uploads/9111_7353e59a72.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.12 Organización Industrial II
(+)","(+)","https://cms.fi.uba.ar/uploads/9112_fa5880c056.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.13 Organización de la Producción
(+)","(+)","https://cms.fi.uba.ar/uploads/9113_1081906906.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.14 Informática para Gestión de Empresas
(+)","(+)","https://cms.fi.uba.ar/uploads/9114_67cfd43051.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.15 Legislación y Ejercicio Profesional de la Ingeniería Electr.
(+)","(+)","https://cms.fi.uba.ar/uploads/9115_2b8fe32c22.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.16 Legislación y Ejercicio Profesional de la Ingeniería** **Civil
(+)","(+)","https://cms.fi.uba.ar/uploads/9116_50443836f1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.17 Recursos Humanos
(+)","(+)","https://cms.fi.uba.ar/uploads/9117_44c43b476b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.18 Ingeniería Económica
(+)","(+)","https://cms.fi.uba.ar/uploads/9118_e7d0063a8d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.19 Introducción a la Economía y Organización de la Empresa
(+)","(+)","https://cms.fi.uba.ar/uploads/9119_371ef9acf7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.20 Comercialización
(+)","(+)","https://cms.fi.uba.ar/uploads/9120_45e1d92bb1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.21 Conflicto y Negociación
(+)","(+)","https://cms.fi.uba.ar/uploads/9121_3b268fc2e4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.22_1017 Comercialización
(+)","(+)","https://cms.fi.uba.ar/uploads/9122_1017_b3842bc979.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.22 Ingeniería Legal para Ingeniería Industrial
(+)","(+)","https://cms.fi.uba.ar/uploads/9122_e0d7367cf5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.24 Macroeconomía y Estructura Económica Argentina
(+)","(+)","https://cms.fi.uba.ar/uploads/9124_3c8c11af89.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.25 Estadística Aplicada III
(+)","(+)","https://cms.fi.uba.ar/uploads/9125_6044e3c915.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.26 Dirección de Manufactura
(+)","(+)","https://cms.fi.uba.ar/uploads/9126_63efebe58e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.27 Logística
(+)","(+)","https://cms.fi.uba.ar/uploads/9127_182bb8bd2a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.28 Gestión de Costos
(+)","(+)","https://cms.fi.uba.ar/uploads/9128_85c37678d9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.29 Ingeniería Económica A
(+)","(+)","https://cms.fi.uba.ar/uploads/9129_e5e9f29393.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.30 Estadística Aplicada II
(+)","(+)","https://cms.fi.uba.ar/uploads/9130_57113e5f14.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.31 Investigación Operativa II
(+)","(+)","https://cms.fi.uba.ar/uploads/9131_00b45228fd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.32 Investigación Operativa III
(+)","(+)","https://cms.fi.uba.ar/uploads/9132_aff4941e41.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.33 Microeconomía Aplicada
(+)","(+)","https://cms.fi.uba.ar/uploads/9133_9dda8dd44a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.34 Gestión Financiera
(+)","(+)","https://cms.fi.uba.ar/uploads/9134_b7b1ff7e12.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.35 Análisis de Casos
(+)","(+)","https://cms.fi.uba.ar/uploads/9135_0850de4be5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.36 Gestión de Calidad
(+)","(+)","https://cms.fi.uba.ar/uploads/9136_27fab148f8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.37 Emprendimientos en Ingeniería
(+)","(+)","https://cms.fi.uba.ar/uploads/9137_10683ae128.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.39 Estructuras y Procesos Organizacionales
(+)","(+)","https://cms.fi.uba.ar/uploads/9139_795e56c52a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.40 Legislación y Ejercicio Profesional en Sistemas e Informática
(+)","(+)","https://cms.fi.uba.ar/uploads/9140_3e4479cc65.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.41 Economía de las Organizaciones
(+)","(+)","https://cms.fi.uba.ar/uploads/9141_d111873b05.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","91.42 Administración de las Organizaciones
(+)","(+)","https://cms.fi.uba.ar/uploads/9142_811df11e1e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.00 Tesis de Ingeniería Civil (Hidráulica)
(+)","(+)","https://cms.fi.uba.ar/uploads/6900_ba90f0f1d2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.01 Hidráulica General
(+)","(+)","https://cms.fi.uba.ar/uploads/6901_c719bb36e7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.02 Ingeniería Sanitaria
(+)","(+)","https://cms.fi.uba.ar/uploads/6902_1deb49cd21.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.03 Mecánica de los Fluidos A
(+)","(+)","https://cms.fi.uba.ar/uploads/6903_0626ca84d4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.04 Hidráulica Aplicada
(+)","(+)","https://cms.fi.uba.ar/uploads/6904_907b6b0798.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.05 Centrales Hidráulicas
(+)","(+)","https://cms.fi.uba.ar/uploads/6905_7d8d8339d9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.06 Modelos Hidráulicos
(+)","(+)","https://cms.fi.uba.ar/uploads/6906_75c955fd20.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.07 Hidrología
(+)","(+)","https://cms.fi.uba.ar/uploads/6907_b908711700.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.08 Planific. de Recursos Hidráulicos
(+)","(+)","https://cms.fi.uba.ar/uploads/6908_299f3ad7bc.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.09 Hidráulica Fluvial y Marítima
(+)","(+)","https://cms.fi.uba.ar/uploads/6909_1af3a026ce.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.10 Construcciones Hidráulicas
(+)","(+)","https://cms.fi.uba.ar/uploads/6910_a56f71e586.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.11 Gestión Ambiental de los Recursos Hídricos
(+)","(+)","https://cms.fi.uba.ar/uploads/6911_bb88d3e09f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","69.99 Trabajo Prof. de Ing. Civil
(+)","(+)","https://cms.fi.uba.ar/uploads/6999_ea51121a46.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.01 Hidráulica General
(+)","(+)","https://cms.fi.uba.ar/uploads/8901_5bc11a564f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.03 Centrales Hidráulicas
(+)","(+)","https://cms.fi.uba.ar/uploads/8903_6810865ab3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.04 Modelos Hidráulicos
(+)","(+)","https://cms.fi.uba.ar/uploads/8904_a173be251b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.05 Hidrología
(+)","(+)","https://cms.fi.uba.ar/uploads/8905_f54f4ae7ec.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.06 Planificación de Recursos Hidráulicos
(+)","(+)","https://cms.fi.uba.ar/uploads/8906_674e456d76.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.07 Construcciones Hidráulicas
(+)","(+)","https://cms.fi.uba.ar/uploads/8907_5d3932c92b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.08 Gestión Ambiental de Recursos Hídricos
(+)","(+)","https://cms.fi.uba.ar/uploads/8908_726da53bec.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.09 Hidráulica Aplicada
(+)","(+)","https://cms.fi.uba.ar/uploads/8909_1706d05461.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.10 Aprovechamientos Hidráulicos
(+)","(+)","https://cms.fi.uba.ar/uploads/8910_e7cbdbaf27.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.11 Ingeniería Sanitaria I
(+)","(+)","https://cms.fi.uba.ar/uploads/8911_9c9e75c324.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.12 Gestión Ambiental en Ingeniería Civil
(+)","(+)","https://cms.fi.uba.ar/uploads/8912_f2141bd447.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.13 Hidráulica Fluvial
(+)","(+)","https://cms.fi.uba.ar/uploads/8913_652dc17adc.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.14 Hidráulica Marítima
(+)","(+)","https://cms.fi.uba.ar/uploads/8914_caaa31711d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.15 Laboratorio de Hidráulica
(+)","(+)","https://cms.fi.uba.ar/uploads/8915_70f0f614f0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.16 Ingeniería Sanitaria II
(+)","(+)","https://cms.fi.uba.ar/uploads/8916_053b23e5e1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/hidraulica/asignaturas","89.17 Mecánica de los Fluidos
(+)","(+)","https://cms.fi.uba.ar/uploads/8917_2b15d51f77.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","78.01 Idioma Inglés
(+)","(+)","https://cms.fi.uba.ar/uploads/7801_42f79605ba.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","78.02 Idioma Alemán
(+)","(+)","https://cms.fi.uba.ar/uploads/7802_85fac47e21.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","78.03 Idioma Francés
(+)","(+)","https://cms.fi.uba.ar/uploads/7803_69ea570772.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","78.04 Idioma Italiano
(+)","(+)","https://cms.fi.uba.ar/uploads/7804_eafec1d19c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","78.05 Idioma Portugués
(+)","(+)","https://cms.fi.uba.ar/uploads/7805_040bc7d50f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","78.06 Inglés Técnico I
(+)","(+)","https://cms.fi.uba.ar/uploads/7806_65c652f175.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","78.07 Inglés Técnico II
(+)","(+)","https://cms.fi.uba.ar/uploads/7807_436fb8cc74.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","78.08 Inglés Técnico III
(+)","(+)","https://cms.fi.uba.ar/uploads/7808_628602e64c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","78.09 Inglés Técnico IV
(+)","(+)","https://cms.fi.uba.ar/uploads/7809_8af271e15e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","98.01 Idioma Inglés
(+)","(+)","https://cms.fi.uba.ar/uploads/9801_8843cb88c0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","98.02 Idioma Alemán
(+)","(+)","https://cms.fi.uba.ar/uploads/9802_bfa05ec839.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","98.02_1076 Idioma Alemán
(+)","(+)","https://cms.fi.uba.ar/uploads/9802_1076_950e9ce402.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","98.03 Idioma Francés
(+)","(+)","https://cms.fi.uba.ar/uploads/9803_f1ef1ff302.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","98.03_1077 Idioma Francés
(+)","(+)","https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","98.04 Idioma Italiano
(+)","(+)","https://cms.fi.uba.ar/uploads/9804_3c1ae047c8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","98.04_1078 Idioma Italiano
(+)","(+)","https://cms.fi.uba.ar/uploads/9804_1078_54417d5d47.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","98.05 Idioma Portugués
(+)","(+)","https://cms.fi.uba.ar/uploads/9805_00fdf669fe.pdf"
"https://www.fi.uba.ar/institucional/departamentos/idiomas/asignaturas","98.05_1079 Idioma Portugués
(+)","(+)","https://cms.fi.uba.ar/uploads/9805_1079_6684d1d216.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.00 Tesis de Ingeniería Mecánica
(+)","(+)","https://cms.fi.uba.ar/uploads/6700_fc6892cc73.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.01 Medios de Representación A
(+)","(+)","https://www.fi.uba.ar/archivos/6701.pdf%20style=line-height:%2020.8px;"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.02 Medios de Representación B
(+)","(+)","https://cms.fi.uba.ar/uploads/6702_aefd1ee02b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.03 Medios de Representación C
(+)","(+)","https://cms.fi.uba.ar/uploads/6703_68c6fb9bc2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.04 Termodinámica I A
(+)","(+)","https://cms.fi.uba.ar/uploads/6704_597820b068.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.05 Termodinámica
(+)","(+)","https://cms.fi.uba.ar/uploads/6705_f796026f57.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.06 Termodinámica y Máquinas Térmicas
(+)","(+)","https://cms.fi.uba.ar/uploads/6706_dcc4a1813c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.07 Dibujo Mecánico
(+)","(+)","https://cms.fi.uba.ar/uploads/6707_8a53531eb7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.08 Tecnología Mecánica I
(+)","(+)","https://cms.fi.uba.ar/uploads/6708_cfbf9aaad4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.09 Tecnología Mecánica II
(+)","(+)","https://cms.fi.uba.ar/uploads/6709_f0239240a6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.10 Calor y Termodinámica
(+)","(+)","https://cms.fi.uba.ar/uploads/6710_5d1e4fc3d8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.11 Mecanismos A
(+)","(+)","https://cms.fi.uba.ar/uploads/6711_0772f9fe37.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.12 Mecanismos B
(+)","(+)","https://cms.fi.uba.ar/uploads/6712_9c6506d4ff.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.13 Conocimiento de Materiales I
(+)","(+)","https://cms.fi.uba.ar/uploads/6713_7194256248.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.14 Conocimiento de Materiales II
(+)","(+)","https://cms.fi.uba.ar/uploads/6714_2adac49ab7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.15 Tecnología Mecánica I
(+)","(+)","https://cms.fi.uba.ar/uploads/6715_4966ff1e05.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.16 Ensayos Industriales
(+)","(+)","https://cms.fi.uba.ar/uploads/6716_8dbc9ee0d5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.17 Taller
(+)","(+)","https://cms.fi.uba.ar/uploads/6717_6a2eabf673.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.18 Mecánica de Fluidos B
(+)","(+)","https://cms.fi.uba.ar/uploads/6718_09b41761b8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.19 Máquinas Alternativas
(+)","(+)","https://cms.fi.uba.ar/uploads/6719_5171bdfb74.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.20 Turbomáquinas
(+)","(+)","https://cms.fi.uba.ar/uploads/6720_d593796301.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.21 Mediciones Físicas y Mecánicas
(+)","(+)","https://cms.fi.uba.ar/uploads/6721_e2da26ecb3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.22 Sistemas de Control
(+)","(+)","https://cms.fi.uba.ar/uploads/6722_1effda8982.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.23 Conversión de Energía
(+)","(+)","https://cms.fi.uba.ar/uploads/6723_a6ad2a46e6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.24 Proyecto de Instalaciones Industriales
(+)","(+)","https://cms.fi.uba.ar/uploads/6724_6c426839c1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.25 Elem. de Máquinas
(+)","(+)","https://cms.fi.uba.ar/uploads/6725_3531e1c71a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/ingenieria-mecanica/asignaturas","67.26 Metrología
(+)","(+)","https://cms.fi.uba.ar/uploads/6726_83bb72166f.pdf"
